libgbm1:amd64	23.2.1-1ubuntu3.1~22.04.4
libgbm1:i386	23.2.1-1ubuntu3.1~22.04.4
libgbm-dev:amd64	23.2.1-1ubuntu3.1~22.04.4
libgc1:amd64	1:8.0.6-1.1build1
libgcab-1.0-0:amd64	1.4-3build2
libgcc-11-dev:amd64	11.4.0-1ubuntu1~22.04.3
libgcc-11-dev-arm64-cross	11.4.0-1ubuntu1~22.04.3cross1
libgcc-s1:amd64	12.3.0-1ubuntu1~22.04.3
libgcc-s1-arm64-cross	12.3.0-1ubuntu1~22.04.3cross1
libgcc-s1:i386	12.3.0-1ubuntu1~22.04.3
libgck-1-0:amd64	3.40.0-4
libgconf-2-4:amd64	3.2.6-7ubuntu2
libgcr-base-3-1:amd64	3.40.0-4
libgcr-ui-3-1:amd64	3.40.0-4
libgcrypt20:amd64	1.9.4-3ubuntu3.2
libgcrypt20:i386	1.9.4-3ubuntu3.2
libgd3:amd64	2.3.0-2ubuntu2.3
libgd3:i386	2.3.0-2ubuntu2.3
libgdal30	3.4.1+dfsg-1build4
libgdal-dev	3.4.1+dfsg-1build4
libgdata22:amd64	0.18.1-2build1
libgdata-common	0.18.1-2build1
libgdbm6:amd64	1.23-1
libgdbm-compat4:amd64	1.23-1
libgdcm3.0:amd64	3.0.10-1build2
libgdcm-dev	3.0.10-1build2
libgdk-pixbuf2.0-0:amd64	2.40.2-2build4
libgdk-pixbuf-2.0-0:amd64	2.42.8+dfsg-1ubuntu0.5
libgdk-pixbuf-2.0-0:i386	2.42.8+dfsg-1ubuntu0.5
libgdk-pixbuf2.0-bin	2.42.8+dfsg-1ubuntu0.5
libgdk-pixbuf2.0-common	2.42.8+dfsg-1ubuntu0.5
libgdk-pixbuf-xlib-2.0-0:amd64	2.40.2-2build4
libgdm1	42.0-1ubuntu7.22.04.4
libgee-0.8-2:amd64	0.20.5-2
libgeoclue-2-0:amd64	2.5.7-3ubuntu3
libgeocode-glib0:amd64	3.26.2-2build2
libgeos3.10.2:amd64	3.10.2-1
libgeos-c1v5:amd64	3.10.2-1
libgeos-dev	3.10.2-1
libgeotiff5:amd64	1.7.0-2build1
libgeotiff-dev:amd64	1.7.0-2build1
libgexiv2-2:amd64	0.14.0-1build1
libgflags2.2	2.2.2-2
libgflags-dev	2.2.2-2
libgfortran-11-dev:amd64	11.4.0-1ubuntu1~22.04.3
libgfortran5:amd64	12.3.0-1ubuntu1~22.04.3
libgif7:amd64	5.1.9-2ubuntu0.3
libgif-dev	5.1.9-2ubuntu0.3
libgirepository-1.0-1:amd64	1.72.0-1
libgjs0g:amd64	1.72.4-0ubuntu0.22.04.4
libgl1-amber-dri:amd64	21.3.9-0ubuntu1~22.04.2
libgl1:amd64	1.4.0-1
libgl1:i386	1.4.0-1
libgl1-mesa-dev:amd64	23.2.1-1ubuntu3.1~22.04.4
libgl1-mesa-dri:amd64	23.2.1-1ubuntu3.1~22.04.4
libgl1-mesa-dri:i386	23.2.1-1ubuntu3.1~22.04.4
libgl2ps1.4	1.4.2+dfsg1-2
libgl2ps-dev	1.4.2+dfsg1-2
libglapi-mesa:amd64	23.2.1-1ubuntu3.1~22.04.4
libglapi-mesa:i386	23.2.1-1ubuntu3.1~22.04.4
libgl-dev:amd64	1.4.0-1
libgles1:amd64	1.4.0-1
libgles2:amd64	1.4.0-1
libgles-dev:amd64	1.4.0-1
libglew2.2:amd64	2.2.0-4
libglew-dev:amd64	2.2.0-4
libglib2.0-0:amd64	2.72.4-0ubuntu2.9
libglib2.0-0:i386	2.72.4-0ubuntu2.9
libglib2.0-bin	2.72.4-0ubuntu2.9
libglib2.0-data	2.72.4-0ubuntu2.9
libglib2.0-dev:amd64	2.72.4-0ubuntu2.9
libglib2.0-dev-bin	2.72.4-0ubuntu2.9
libglibmm-2.4-1v5:amd64	2.66.2-2
libglib-object-introspection-perl	0.049-1+build2
libglib-perl:amd64	3:1.329.3-2build1
libglu1-mesa:amd64	9.0.2-1
libglu1-mesa-dev:amd64	9.0.2-1
libglvnd0:amd64	1.4.0-1
libglvnd0:i386	1.4.0-1
libglvnd-core-dev:amd64	1.4.0-1
libglvnd-dev:amd64	1.4.0-1
libglx0:amd64	1.4.0-1
libglx0:i386	1.4.0-1
libglx-dev:amd64	1.4.0-1
libglx-mesa0:amd64	23.2.1-1ubuntu3.1~22.04.4
libglx-mesa0:i386	23.2.1-1ubuntu3.1~22.04.4
libgme0:amd64	0.6.3-2
libgmp10:amd64	2:6.2.1+dfsg-3ubuntu1
libgmp10:i386	2:6.2.1+dfsg-3ubuntu1
libgmp-dev:amd64	2:6.2.1+dfsg-3ubuntu1
libgmpxx4ldbl:amd64	2:6.2.1+dfsg-3ubuntu1
libgnome-autoar-0-0:amd64	0.4.3-1
libgnome-bg-4-1:amd64	42.9-0ubuntu1
libgnome-bluetooth13:amd64	3.34.5-8
libgnome-bluetooth-3.0-13:amd64	42.0-5
libgnome-desktop-3-19:amd64	42.9-0ubuntu1
libgnome-desktop-4-1:amd64	42.9-0ubuntu1
libgnome-games-support-1-3:amd64	1.8.2-1build1
libgnome-games-support-common	1.8.2-1build1
libgnomekbd8:amd64	3.26.1-2
libgnomekbd-common	3.26.1-2
libgnome-menu-3-0:amd64	3.36.0-1ubuntu3
libgnome-todo	3.28.1-6ubuntu1
libgnutls30:amd64	3.7.3-4ubuntu1.9
libgnutls30:i386	3.7.3-4ubuntu1.9
libgoa-1.0-0b:amd64	3.44.0-1ubuntu1
libgoa-1.0-common	3.44.0-1ubuntu1
libgoa-backend-1.0-1:amd64	3.44.0-1ubuntu1
libgom-1.0-0:amd64	0.4-1build2
libgomp1:amd64	12.3.0-1ubuntu1~22.04.3
libgomp1-arm64-cross	12.3.0-1ubuntu1~22.04.3cross1
libgpg-error0:amd64	1.43-3
libgpg-error0:i386	1.43-3
libgpg-error-l10n	1.43-3
libgpgme11:amd64	1.16.0-1.2ubuntu4.2
libgpgmepp6:amd64	1.16.0-1.2ubuntu4.2
libgphoto2-6:amd64	2.5.27-1ubuntu0.1
libgphoto2-6:i386	2.5.27-1ubuntu0.1
libgphoto2-dev:amd64	2.5.27-1ubuntu0.1
libgphoto2-l10n	2.5.27-1ubuntu0.1
libgphoto2-port12:amd64	2.5.27-1ubuntu0.1
libgphoto2-port12:i386	2.5.27-1ubuntu0.1
libgpm2:amd64	1.20.7-10build1
libgpm2:i386	1.20.7-10build1
libgpod4:amd64	0.8.3-16build2
libgpod-common	0.8.3-16build2
libgraphene-1.0-0:amd64	1.10.8-1
libgraphite2-3:amd64	1.3.14-1ubuntu0.1
libgraphite2-3:i386	1.3.14-1ubuntu0.1
libgrilo-0.3-0:amd64	0.3.14-1build1
libgs9:amd64	9.55.0~dfsg1-0ubuntu5.13
libgs9-common	9.55.0~dfsg1-0ubuntu5.13
libgsf-1-114:amd64	1.14.47-1ubuntu0.1
libgsf-1-common	1.14.47-1ubuntu0.1
libgsm1:amd64	1.0.19-1
libgsm1:i386	1.0.19-1
libgsound0:amd64	1.0.3-2build1
libgspell-1-2:amd64	1.9.1-4
libgspell-1-common	1.9.1-4
libgssapi-krb5-2:amd64	1.19.2-2ubuntu0.8
libgssapi-krb5-2:i386	1.19.2-2ubuntu0.8
libgssdp-1.2-0:amd64	1.4.0.1-2build1
libgssrpc4:amd64	1.19.2-2ubuntu0.8
libgstreamer1.0-0:amd64	1.20.3-0ubuntu1.1
libgstreamer1.0-0:i386	1.20.3-0ubuntu1.1
libgstreamer1.0-dev:amd64	1.20.3-0ubuntu1.1
libgstreamer-gl1.0-0:amd64	1.20.1-1ubuntu0.6
libgstreamer-plugins-bad1.0-0:amd64	1.20.3-0ubuntu1.1
libgstreamer-plugins-base1.0-0:amd64	1.20.1-1ubuntu0.6
libgstreamer-plugins-base1.0-0:i386	1.20.1-1ubuntu0.6
libgstreamer-plugins-base1.0-dev:amd64	1.20.1-1ubuntu0.6
libgstreamer-plugins-good1.0-0:amd64	1.20.3-0ubuntu1.7
libgstreamer-plugins-good1.0-0:i386	1.20.3-0ubuntu1.7
libgtest-dev:amd64	1.11.0-3
libgtk2.0-0:amd64	2.24.33-2ubuntu2.1
libgtk2.0-bin	2.24.33-2ubuntu2.1
libgtk2.0-common	2.24.33-2ubuntu2.1
libgtk-3-0:amd64	3.24.33-1ubuntu2.2
libgtk-3-bin	3.24.33-1ubuntu2.2
libgtk-3-common	3.24.33-1ubuntu2.2
libgtk3-perl	0.038-1
libgtk-4-1:amd64	4.6.9+ds-0ubuntu0.22.04.2
libgtk-4-bin	4.6.9+ds-0ubuntu0.22.04.2
libgtk-4-common	4.6.9+ds-0ubuntu0.22.04.2
libgtkmm-3.0-1v5:amd64	3.24.5-1build1
libgtksourceview-4-0:amd64	4.8.3-1
libgtksourceview-4-common	4.8.3-1
libgtop-2.0-11:amd64	2.40.0-2build3
libgtop2-common	2.40.0-2build3
libgts-0.7-5:amd64	0.7.6+darcs121130-5
libgts-bin	0.7.6+darcs121130-5
libgts-dev:amd64	0.7.6+darcs121130-5
libgudev-1.0-0:amd64	1:237-2build1
libgudev-1.0-0:i386	1:237-2build1
libgudev-1.0-dev:amd64	1:237-2build1
libgupnp-1.2-1:amd64	1.4.3-1
libgupnp-av-1.0-3	0.14.0-3
libgupnp-dlna-2.0-4	0.12.0-3
libgupnp-igd-1.0-4:amd64	1.2.0-1build1
libgusb2:amd64	0.3.10-1
libgvc6	2.42.2-6ubuntu0.1
libgvpr2:amd64	2.42.2-6ubuntu0.1
libgweather-3-16:amd64	40.0-5build1
libgweather-common	40.0-5build1
libgxps2:amd64	0.3.2-2
libgz-cmake3-dev:amd64	3.6.0-1~jammy
libgz-common5:amd64	5.8.0-1~jammy
libgz-common5-av:amd64	5.8.0-1~jammy
libgz-common5-av-dev:amd64	5.8.0-1~jammy
libgz-common5-core-dev:amd64	5.8.0-1~jammy
libgz-common5-dev:amd64	5.8.0-1~jammy
libgz-common5-events:amd64	5.8.0-1~jammy
libgz-common5-events-dev:amd64	5.8.0-1~jammy
libgz-common5-geospatial:amd64	5.8.0-1~jammy
libgz-common5-geospatial-dev:amd64	5.8.0-1~jammy
libgz-common5-graphics:amd64	5.8.0-1~jammy
libgz-common5-graphics-dev:amd64	5.8.0-1~jammy
libgz-common5-io:amd64	5.8.0-1~jammy
libgz-common5-io-dev:amd64	5.8.0-1~jammy
libgz-common5-profiler:amd64	5.8.0-1~jammy
libgz-common5-profiler-dev:amd64	5.8.0-1~jammy
libgz-common5-testing:amd64	5.8.0-1~jammy
libgz-common5-testing-dev:amd64	5.8.0-1~jammy
libgz-fuel-tools8:amd64	8.2.0-2~jammy
libgz-fuel-tools8-dev:amd64	8.2.0-2~jammy
libgz-fuel-tools9:amd64	9.1.1-1~jammy
libgz-fuel-tools9-dev:amd64	9.1.1-1~jammy
libgz-gui7:amd64	7.2.2-1~jammy
libgz-gui7-dev:amd64	7.2.2-1~jammy
libgz-gui8:amd64	8.4.0-1~jammy
libgz-gui8-dev:amd64	8.4.0-1~jammy
libgz-launch6:amd64	6.2.0-1~jammy
libgz-launch6-dev:amd64	6.2.0-1~jammy
libgz-launch7:amd64	7.1.1-1~jammy
libgz-launch7-dev:amd64	7.1.1-1~jammy
libgz-math7:amd64	7.6.0-1~jammy
libgz-math7-dev:amd64	7.6.0-1~jammy
libgz-math7-eigen3-dev:amd64	7.6.0-1~jammy
libgz-msgs10:amd64	10.3.2-1~jammy
libgz-msgs10-dev:amd64	10.3.2-1~jammy
libgz-msgs9:amd64	9.5.1-1~jammy
libgz-msgs9-dev:amd64	9.5.1-1~jammy
libgz-physics6:amd64	6.7.0-1~jammy
libgz-physics6-bullet:amd64	6.7.0-1~jammy
libgz-physics6-bullet-dev:amd64	6.7.0-1~jammy
libgz-physics6-core-dev:amd64	6.7.0-1~jammy
libgz-physics6-dartsim:amd64	6.7.0-1~jammy
libgz-physics6-dartsim-dev:amd64	6.7.0-1~jammy
libgz-physics6-dev:amd64	6.7.0-1~jammy
libgz-physics6-heightmap-dev:amd64	6.7.0-1~jammy
libgz-physics6-mesh-dev:amd64	6.7.0-1~jammy
libgz-physics6-sdf-dev:amd64	6.7.0-1~jammy
libgz-physics6-tpe:amd64	6.7.0-1~jammy
libgz-physics6-tpe-dev:amd64	6.7.0-1~jammy
libgz-physics6-tpelib:amd64	6.7.0-1~jammy
libgz-physics6-tpelib-dev:amd64	6.7.0-1~jammy
libgz-physics7:amd64	7.8.0-1~jammy
libgz-physics7-bullet:amd64	7.8.0-1~jammy
libgz-physics7-bullet-dev:amd64	7.8.0-1~jammy
libgz-physics7-core-dev:amd64	7.8.0-1~jammy
libgz-physics7-dartsim:amd64	7.8.0-1~jammy
libgz-physics7-dartsim-dev:amd64	7.8.0-1~jammy
libgz-physics7-dev:amd64	7.8.0-1~jammy
libgz-physics7-heightmap-dev:amd64	7.8.0-1~jammy
libgz-physics7-mesh-dev:amd64	7.8.0-1~jammy
libgz-physics7-sdf-dev:amd64	7.8.0-1~jammy
libgz-physics7-tpe:amd64	7.8.0-1~jammy
libgz-physics7-tpe-dev:amd64	7.8.0-1~jammy
libgz-physics7-tpelib:amd64	7.8.0-1~jammy
libgz-physics7-tpelib-dev:amd64	7.8.0-1~jammy
libgz-plugin2:amd64	2.0.4-1~jammy
libgz-plugin2-dev:amd64	2.0.4-1~jammy
libgz-rendering7:amd64	7.5.0-1~jammy
libgz-rendering7-core-dev:amd64	7.5.0-1~jammy
libgz-rendering7-dev:amd64	7.5.0-1~jammy
libgz-rendering7-ogre1:amd64	7.5.0-1~jammy
libgz-rendering7-ogre1-dev:amd64	7.5.0-1~jammy
libgz-rendering7-ogre2:amd64	7.5.0-1~jammy
libgz-rendering7-ogre2-dev:amd64	7.5.0-1~jammy
libgz-rendering8:amd64	8.2.3-1~jammy
libgz-rendering8-core-dev:amd64	8.2.3-1~jammy
libgz-rendering8-dev:amd64	8.2.3-1~jammy
libgz-rendering8-ogre1:amd64	8.2.3-1~jammy
libgz-rendering8-ogre1-dev:amd64	8.2.3-1~jammy
libgz-rendering8-ogre2:amd64	8.2.3-1~jammy
libgz-rendering8-ogre2-dev:amd64	8.2.3-1~jammy
libgz-sensors7-air-pressure:amd64	7.3.1-1~jammy
libgz-sensors7-air-pressure-dev:amd64	7.3.1-1~jammy
libgz-sensors7-air-speed:amd64	7.3.1-1~jammy
libgz-sensors7-air-speed-dev:amd64	7.3.1-1~jammy
libgz-sensors7-altimeter:amd64	7.3.1-1~jammy
libgz-sensors7-altimeter-dev:amd64	7.3.1-1~jammy
libgz-sensors7:amd64	7.3.1-1~jammy
libgz-sensors7-boundingbox-camera:amd64	7.3.1-1~jammy
libgz-sensors7-boundingbox-camera-dev:amd64	7.3.1-1~jammy
libgz-sensors7-camera:amd64	7.3.1-1~jammy
libgz-sensors7-camera-dev:amd64	7.3.1-1~jammy
libgz-sensors7-core-dev:amd64	7.3.1-1~jammy
libgz-sensors7-depth-camera:amd64	7.3.1-1~jammy
libgz-sensors7-depth-camera-dev:amd64	7.3.1-1~jammy
libgz-sensors7-dev:amd64	7.3.1-1~jammy
libgz-sensors7-force-torque:amd64	7.3.1-1~jammy
libgz-sensors7-force-torque-dev:amd64	7.3.1-1~jammy
libgz-sensors7-gpu-lidar:amd64	7.3.1-1~jammy
libgz-sensors7-gpu-lidar-dev:amd64	7.3.1-1~jammy
libgz-sensors7-imu:amd64	7.3.1-1~jammy
libgz-sensors7-imu-dev:amd64	7.3.1-1~jammy
libgz-sensors7-lidar:amd64	7.3.1-1~jammy
libgz-sensors7-lidar-dev:amd64	7.3.1-1~jammy
libgz-sensors7-logical-camera:amd64	7.3.1-1~jammy
libgz-sensors7-logical-camera-dev:amd64	7.3.1-1~jammy
libgz-sensors7-magnetometer:amd64	7.3.1-1~jammy
libgz-sensors7-magnetometer-dev:amd64	7.3.1-1~jammy
libgz-sensors7-navsat:amd64	7.3.1-1~jammy
libgz-sensors7-navsat-dev:amd64	7.3.1-1~jammy
libgz-sensors7-rendering:amd64	7.3.1-1~jammy
libgz-sensors7-rendering-dev:amd64	7.3.1-1~jammy
libgz-sensors7-rgbd-camera:amd64	7.3.1-1~jammy
libgz-sensors7-rgbd-camera-dev:amd64	7.3.1-1~jammy
libgz-sensors7-segmentation-camera:amd64	7.3.1-1~jammy
libgz-sensors7-segmentation-camera-dev:amd64	7.3.1-1~jammy
libgz-sensors7-thermal-camera:amd64	7.3.1-1~jammy
libgz-sensors7-thermal-camera-dev:amd64	7.3.1-1~jammy
libgz-sensors7-wide-angle-camera:amd64	7.3.1-1~jammy
libgz-sensors7-wide-angle-camera-dev:amd64	7.3.1-1~jammy
libgz-sensors8-air-pressure:amd64	8.2.2-1~jammy
libgz-sensors8-air-pressure-dev:amd64	8.2.2-1~jammy
libgz-sensors8-air-speed:amd64	8.2.2-1~jammy
libgz-sensors8-air-speed-dev:amd64	8.2.2-1~jammy
libgz-sensors8-altimeter:amd64	8.2.2-1~jammy
libgz-sensors8-altimeter-dev:amd64	8.2.2-1~jammy
libgz-sensors8:amd64	8.2.2-1~jammy
libgz-sensors8-boundingbox-camera:amd64	8.2.2-1~jammy
libgz-sensors8-boundingbox-camera-dev:amd64	8.2.2-1~jammy
libgz-sensors8-camera:amd64	8.2.2-1~jammy
libgz-sensors8-camera-dev:amd64	8.2.2-1~jammy
libgz-sensors8-core-dev:amd64	8.2.2-1~jammy
libgz-sensors8-depth-camera:amd64	8.2.2-1~jammy
libgz-sensors8-depth-camera-dev:amd64	8.2.2-1~jammy
libgz-sensors8-dev:amd64	8.2.2-1~jammy
libgz-sensors8-dvl:amd64	8.2.2-1~jammy
libgz-sensors8-dvl-dev:amd64	8.2.2-1~jammy
libgz-sensors8-force-torque:amd64	8.2.2-1~jammy
libgz-sensors8-force-torque-dev:amd64	8.2.2-1~jammy
libgz-sensors8-gpu-lidar:amd64	8.2.2-1~jammy
libgz-sensors8-gpu-lidar-dev:amd64	8.2.2-1~jammy
libgz-sensors8-imu:amd64	8.2.2-1~jammy
libgz-sensors8-imu-dev:amd64	8.2.2-1~jammy
libgz-sensors8-lidar:amd64	8.2.2-1~jammy
libgz-sensors8-lidar-dev:amd64	8.2.2-1~jammy
libgz-sensors8-logical-camera:amd64	8.2.2-1~jammy
libgz-sensors8-logical-camera-dev:amd64	8.2.2-1~jammy
libgz-sensors8-magnetometer:amd64	8.2.2-1~jammy
libgz-sensors8-magnetometer-dev:amd64	8.2.2-1~jammy
libgz-sensors8-navsat:amd64	8.2.2-1~jammy
libgz-sensors8-navsat-dev:amd64	8.2.2-1~jammy
libgz-sensors8-rendering:amd64	8.2.2-1~jammy
libgz-sensors8-rendering-dev:amd64	8.2.2-1~jammy
libgz-sensors8-rgbd-camera:amd64	8.2.2-1~jammy
libgz-sensors8-rgbd-camera-dev:amd64	8.2.2-1~jammy
libgz-sensors8-segmentation-camera:amd64	8.2.2-1~jammy
libgz-sensors8-segmentation-camera-dev:amd64	8.2.2-1~jammy
libgz-sensors8-thermal-camera:amd64	8.2.2-1~jammy
libgz-sensors8-thermal-camera-dev:amd64	8.2.2-1~jammy
libgz-sensors8-wide-angle-camera:amd64	8.2.2-1~jammy
libgz-sensors8-wide-angle-camera-dev:amd64	8.2.2-1~jammy
libgz-sim7:amd64	7.9.0-1~jammy
libgz-sim7-dev:amd64	7.9.0-1~jammy
libgz-sim7-plugins:amd64	7.9.0-1~jammy
libgz-sim8:amd64	8.12.0-1~jammy
libgz-sim8-dev:amd64	8.12.0-1~jammy
libgz-sim8-plugins:amd64	8.12.0-1~jammy
libgz-tools2-dev:amd64	2.0.3-1~jammy
libgz-transport12:amd64	12.2.2-1~jammy
libgz-transport12-core-dev:amd64	12.2.2-1~jammy
libgz-transport12-dev:amd64	12.2.2-1~jammy
libgz-transport12-log:amd64	12.2.2-1~jammy
libgz-transport12-log-dev:amd64	12.2.2-1~jammy
libgz-transport12-parameters:amd64	12.2.2-1~jammy
libgz-transport12-parameters-dev:amd64	12.2.2-1~jammy
libgz-transport13:amd64	13.5.0-1~jammy
libgz-transport13-core-dev:amd64	13.5.0-1~jammy
libgz-transport13-dev:amd64	13.5.0-1~jammy
libgz-transport13-log:amd64	13.5.0-1~jammy
libgz-transport13-log-dev:amd64	13.5.0-1~jammy
libgz-transport13-parameters:amd64	13.5.0-1~jammy
libgz-transport13-parameters-dev:amd64	13.5.0-1~jammy
libgz-utils2:amd64	2.2.1-1~jammy
libgz-utils2-cli-dev:amd64	2.2.1-1~jammy
libgz-utils2-dev:amd64	2.2.1-1~jammy
libhandy-1-0:amd64	1.6.1-1
libhangul1:amd64	0.1.0+git20191003-2ubuntu3
libhangul-data	0.1.0+git20191003-2ubuntu3
libharfbuzz0b:amd64	2.7.4-1ubuntu3.2
libharfbuzz0b:i386	2.7.4-1ubuntu3.2
libharfbuzz-icu0:amd64	2.7.4-1ubuntu3.2
libhdf4-0-alt	4.2.15-4
libhdf4-alt-dev	4.2.15-4
libhdf5-103-1:amd64	1.10.7+repack-4ubuntu2
libhdf5-cpp-103-1:amd64	1.10.7+repack-4ubuntu2
libhdf5-dev	1.10.7+repack-4ubuntu2
libhdf5-fortran-102:amd64	1.10.7+repack-4ubuntu2
libhdf5-hl-100:amd64	1.10.7+repack-4ubuntu2
libhdf5-hl-cpp-100:amd64	1.10.7+repack-4ubuntu2
libhdf5-hl-fortran-100:amd64	1.10.7+repack-4ubuntu2
libhdf5-mpi-dev	1.10.7+repack-4ubuntu2
libhdf5-openmpi-103-1:amd64	1.10.7+repack-4ubuntu2
libhdf5-openmpi-cpp-103-1:amd64	1.10.7+repack-4ubuntu2
libhdf5-openmpi-dev	1.10.7+repack-4ubuntu2
libhdf5-openmpi-fortran-102:amd64	1.10.7+repack-4ubuntu2
libhdf5-openmpi-hl-100:amd64	1.10.7+repack-4ubuntu2
libhdf5-openmpi-hl-cpp-100:amd64	1.10.7+repack-4ubuntu2
libhdf5-openmpi-hl-fortran-100:amd64	1.10.7+repack-4ubuntu2
libheif1:amd64	1.12.0-2build1
libheif-dev:amd64	1.12.0-2build1
libhiredis0.14:amd64	0.14.1-2
libhogweed6:amd64	3.7.3-1build2
libhogweed6:i386	3.7.3-1build2
libhpmud0:amd64	3.21.12+dfsg0-1ubuntu0.1
libhtml-format-perl	2.12-1.1
libhtml-form-perl	6.07-1
libhtml-parser-perl:amd64	3.76-1ubuntu0.1
libhtml-tagset-perl	3.20-4
libhtml-tree-perl	5.07-2
libhttp-cookies-perl	6.10-1
libhttp-daemon-perl	6.13-1ubuntu0.2
libhttp-date-perl	6.05-1ubuntu0.1
libhttp-message-perl	6.36-1
libhttp-negotiate-perl	6.01-1
libhunspell-1.7-0:amd64	1.7.0-4build1
libhwasan0-arm64-cross	12.3.0-1ubuntu1~22.04.3cross1
libhwloc15:amd64	2.7.0-2ubuntu1
libhwloc-dev:amd64	2.7.0-2ubuntu1
libhwloc-plugins:amd64	2.7.0-2ubuntu1
libhyphen0:amd64	2.8.8-7build2
libibus-1.0-5:amd64	1.5.26-4
libibus-1.0-dev:amd64	1.5.26-4
libibverbs1:amd64	39.0-1
libibverbs-dev:amd64	39.0-1
libical3:amd64	3.0.14-1build1
libice6:amd64	2:1.0.10-1build2
libice-dev:amd64	2:1.0.10-1build2
libicu70:amd64	70.1-2
libicu70:i386	70.1-2
libicu-dev:amd64	70.1-2
libidn12:amd64	1.38-4ubuntu1.1
libidn2-0:amd64	2.3.2-2build1
libidn2-0:i386	2.3.2-2build1
libiec61883-0:amd64	1.2.0-4build3
libiec61883-0:i386	1.2.0-4build3
libieee1284-3:amd64	0.2.11-14build2
libigdgmm12:amd64	22.1.2+ds1-1
libignition-cmake2-dev:amd64	2.18.0-1~jammy
libignition-math6:amd64	6.16.0-1~jammy
libignition-math6-dev:amd64	6.16.0-1~jammy
libignition-msgs8:amd64	8.7.1-1~jammy
libignition-msgs8-dev:amd64	8.7.1-1~jammy
libignition-tools-dev:amd64	1.5.0-1~jammy
libignition-transport11:amd64	11.4.2-1~jammy
libignition-transport11-core-dev:amd64	11.4.2-1~jammy
libignition-transport11-dev:amd64	11.4.2-1~jammy
libignition-transport11-log:amd64	11.4.2-1~jammy
libignition-transport11-log-dev:amd64	11.4.2-1~jammy
libignition-transport11-parameters:amd64	11.4.2-1~jammy
libignition-transport11-parameters-dev:amd64	11.4.2-1~jammy
libignition-utils1:amd64	1.5.1-1~jammy
libignition-utils1-cli-dev:amd64	1.5.1-1~jammy
libignition-utils1-dev:amd64	1.5.1-1~jammy
libijs-0.35:amd64	0.35-15build2
libilmbase25:amd64	2.5.7-2
libilmbase-dev:amd64	2.5.7-2
libimage-exiftool-perl	12.40+dfsg-1
libimagequant0:amd64	2.17.0-1
libimobiledevice6:amd64	1.3.0-6build3
libinih1:amd64	53-1ubuntu3
libinput10:amd64	1.20.0-1ubuntu0.4
libinput-bin	1.20.0-1ubuntu0.4
libinstpatch-1.0-2:amd64	1.1.6-1
libio-html-perl	1.004-2
libio-socket-ssl-perl	2.074-2
libio-stringy-perl	2.111-3
libip4tc2:amd64	1.8.7-1ubuntu5.2
libip6tc2:amd64	1.8.7-1ubuntu5.2
libipc-system-simple-perl	1.30-1
libipt2	2.0.5-1
libisc-export1105:amd64	1:9.11.19+dfsg-2.1ubuntu3
libisl23:amd64	0.24-2build1
libisl-dev:amd64	0.24-2build1
libitm1:amd64	12.3.0-1ubuntu1~22.04.3
libitm1-arm64-cross	12.3.0-1ubuntu1~22.04.3cross1
libiw30:amd64	30~pre9-13.1ubuntu4
libjack-jackd2-0:amd64	1.9.20~dfsg-1
libjack-jackd2-0:i386	1.9.20~dfsg-1
libjansson4:amd64	2.13.1-1.1build3
libjavascriptcoregtk-4.0-18:amd64	2.50.4-0ubuntu0.22.04.1
libjbig0:amd64	2.1-3.1ubuntu0.22.04.1
libjbig0:i386	2.1-3.1ubuntu0.22.04.1
libjbig2dec0:amd64	0.19-3ubuntu0.1
libjbig-dev:amd64	2.1-3.1ubuntu0.22.04.1
libjcat1:amd64	0.1.9-1
libjpeg8:amd64	8c-2ubuntu10
libjpeg8-dev:amd64	8c-2ubuntu10
libjpeg8:i386	8c-2ubuntu10
libjpeg-dev:amd64	8c-2ubuntu10
libjpeg-turbo8:amd64	2.1.2-0ubuntu1
libjpeg-turbo8-dev:amd64	2.1.2-0ubuntu1
libjpeg-turbo8:i386	2.1.2-0ubuntu1
libjs-jquery	3.6.0+dfsg+~3.5.13-1
libjs-jquery-hotkeys	0~20130707+git2d51e3a9+dfsg-2ubuntu1
libjs-jquery-isonscreen	1.2.0-1.1
libjs-jquery-metadata	12-3
libjs-jquery-tablesorter	1:2.31.3+dfsg1-3
libjs-jquery-throttle-debounce	1.1+dfsg.1-2
libjs-jquery-ui	1.13.1+dfsg-1
libjson-c5:amd64	0.15-3~ubuntu1.22.04.2
libjson-c-dev:amd64	0.15-3~ubuntu1.22.04.2
libjsoncpp25:amd64	1.9.5-3
libjsoncpp-dev:amd64	1.9.5-3
libjson-glib-1.0-0:amd64	1.6.6-1build1
libjson-glib-1.0-common	1.6.6-1build1
libjson-perl	4.04000-1
libjs-sphinxdoc	4.3.2-1
libjs-underscore	1.13.2~dfsg-2
libjxr0:amd64	1.2~git20170615.f752187-5
libk5crypto3:amd64	1.19.2-2ubuntu0.8
libk5crypto3:i386	1.19.2-2ubuntu0.8
libkadm5clnt-mit12:amd64	1.19.2-2ubuntu0.8
libkadm5srv-mit12:amd64	1.19.2-2ubuntu0.8
libkate1:amd64	0.4.1-11build1
libkdb5-10:amd64	1.19.2-2ubuntu0.8
libkeyutils1:amd64	1.6.1-2ubuntu3
libkeyutils1:i386	1.6.1-2ubuntu3
libklibc:amd64	2.0.10-4ubuntu0.2
libkmlbase1:amd64	1.3.0-9
